time,stage,bno_accelMag, bno_accel X,bno_accel Y,bno_accel Z,bno_orien W,bno_orien X,bno_orien Y,bno_orien Z,bar_alt,bar_pressure,bar_temp,gps_angle,gpsPos lon,gpsPos lat,gpsPos alt
1926.37,2,7.29,-2.27,0.22,6.93,0.71,-0.3,-0.07,-0.63,1180.98,0,0,161.51,-75.8701312,39.0836512,1171.66
1926.48,2,11.65,-0.09,2.51,11.37,0.69,-0.3,-0.07,-0.65,1178.97,0,0,161.51,-75.8701312,39.0836512,1171.66
1926.58,2,7.51,-1.5,0.2,7.36,0.68,-0.29,-0.1,-0.66,1173.17,0,0,161.51,-75.8701312,39.0836512,1171.66
1926.69,2,7.65,0.89,0.11,7.6,0.68,-0.28,-0.16,-0.66,1171.76,0,0,161.51,-75.8701312,39.0836512,1171.66
1926.8,2,6.61,1.27,-2.02,6.17,0.68,-0.25,-0.22,-0.65,1170.03,0,0,161.51,-75.8701312,39.0836512,1171.66
1926.91,2,5.56,-0.1,-2.06,5.16,0.7,-0.22,-0.26,-0.62,1168.78,0,0,161.51,-75.8701312,39.0836512,1171.66
1927.02,2,4.99,-0.09,-1.3,4.81,0.73,-0.16,-0.29,-0.6,1168.09,0,0,161.51,-75.8701312,39.0836512,1171.66
1927.12,2,7.74,-0.52,0.35,7.72,0.75,-0.09,-0.3,-0.58,1167.51,0,0,161.51,-75.8701312,39.0836512,1171.66
1927.23,2,11.83,-5.62,0.13,10.41,0.78,-0.02,-0.3,-0.56,1170.14,0,0,161.51,-75.8701312,39.0836512,1171.66
1927.45,2,15.96,-6.18,-1.72,14.61,0.78,0.08,-0.31,-0.54,1166.83,0,0,161.33,-75.8700608,39.0835072,1137.59
1927.55,2,11.26,-4.18,-0.56,10.44,0.76,0.08,-0.33,-0.55,1162.33,0,0,161.33,-75.8700608,39.0835072,1137.59
1927.66,2,9.26,-2.63,0.55,8.86,0.74,0.04,-0.35,-0.57,1160.53,0,0,161.33,-75.8700608,39.0835072,1137.59
1927.77,2,10.18,1.01,0.35,10.13,0.72,-0.01,-0.35,-0.6,1150.72,0,0,161.33,-75.8700608,39.0835072,1137.59
1927.93,2,7.58,0.65,-0.31,7.55,0.71,-0.12,-0.31,-0.62,1142.01,0,0,161.33,-75.8700608,39.0835072,1137.59
1928.04,2,6.77,2.48,-0.49,6.28,0.71,-0.19,-0.27,-0.63,1143.55,0,0,161.33,-75.8700608,39.0835072,1137.59
1928.15,2,7.54,-0.87,-0.15,7.49,0.72,-0.26,-0.2,-0.61,1136.62,0,0,161.33,-75.8700608,39.0835072,1137.59
1928.25,2,9.2,-2.69,-0.27,8.79,0.73,-0.32,-0.14,-0.59,1129.76,0,0,161.33,-75.8700608,39.0835072,1137.59
1928.47,2,15.14,-4.82,-0.54,14.35,0.76,-0.35,-0.09,-0.53,1122.43,0,0,158.54,-75.8700096,39.0833888,1109.63
1928.58,2,14.33,-3.18,-1.05,13.93,0.78,-0.32,-0.1,-0.53,1121.93,0,0,158.54,-75.8700096,39.0833888,1109.63
1928.69,2,11.71,-2.92,-1.9,11.18,0.78,-0.28,-0.14,-0.54,1117.55,0,0,158.54,-75.8700096,39.0833888,1109.63
1928.79,2,8.23,0.03,-1,8.17,0.79,-0.2,-0.21,-0.55,1118.63,0,0,158.54,-75.8700096,39.0833888,1109.63
1928.9,2,9.47,1.5,0.77,9.32,0.79,-0.13,-0.26,-0.54,1120.2,0,0,158.54,-75.8700096,39.0833888,1109.63
1929,2,9.1,1.72,0.62,8.92,0.79,-0.05,-0.3,-0.53,1117.07,0,0,158.54,-75.8700096,39.0833888,1109.63
1929.11,2,12.39,-5.19,-1.12,11.2,0.8,0.02,-0.33,-0.51,1108.46,0,0,158.54,-75.8700096,39.0833888,1109.63
1929.21,2,9.67,-4.81,-0.81,8.35,0.8,0.07,-0.35,-0.49,1106.76,0,0,158.54,-75.8700096,39.0833888,1109.63
1929.32,2,14.15,-1.68,1.73,13.94,0.79,0.09,-0.36,-0.48,1104.11,0,0,158.54,-75.8700096,39.0833888,1109.63
1929.44,2,13.7,0.43,1.77,13.58,0.79,0.09,-0.37,-0.48,1100.01,0,0,157.44,-75.869952,39.0832736,1082.4
1929.55,2,10.29,1.35,1.5,10.09,0.8,0.05,-0.37,-0.48,1094.17,0,0,157.44,-75.869952,39.0832736,1082.4
1929.65,2,7.67,-0.75,0.14,7.63,0.8,0,-0.36,-0.48,1090.5,0,0,157.44,-75.869952,39.0832736,1082.4
1929.76,2,5.8,0.05,-1,5.71,0.8,-0.07,-0.35,-0.49,1086.04,0,0,157.44,-75.869952,39.0832736,1082.4
1929.87,2,8.65,-1.16,-0.91,8.52,0.8,-0.14,-0.31,-0.5,1088.7,0,0,157.44,-75.869952,39.0832736,1082.4
1929.97,2,6.62,-0.62,-1.4,6.44,0.79,-0.18,-0.27,-0.52,1086.08,0,0,157.44,-75.869952,39.0832736,1082.4
1930.08,2,8.94,0.62,0.86,8.88,0.79,-0.22,-0.21,-0.53,1083.7,0,0,157.44,-75.869952,39.0832736,1082.4
1930.19,2,12.32,-2.59,-0.37,12.04,0.8,-0.24,-0.15,-0.53,1079.09,0,0,157.44,-75.869952,39.0832736,1082.4
1930.3,2,13.1,-4.65,-1.05,12.21,0.8,-0.24,-0.11,-0.53,1078.52,0,0,157.44,-75.869952,39.0832736,1082.4
1930.4,2,12.08,-1.64,-0.4,11.96,0.8,-0.24,-0.09,-0.54,1078.94,0,0,157.44,-75.869952,39.0832736,1082.4
1930.51,2,12.31,-2.1,0.1,12.13,0.8,-0.24,-0.1,-0.55,1079.73,0,0,154.64,-75.8698816,39.0831584,1055
1930.61,2,11.7,-3,0.5,11.3,0.78,-0.23,-0.14,-0.56,1078.71,0,0,154.64,-75.8698816,39.0831584,1055
1930.72,2,7.81,1.4,0.53,7.66,0.77,-0.22,-0.21,-0.57,1064.66,0,0,154.64,-75.8698816,39.0831584,1055
1930.82,2,7.18,4.89,0.3,5.25,0.76,-0.2,-0.27,-0.56,1056.96,0,0,154.64,-75.8698816,39.0831584,1055
1930.93,2,5.99,0.42,-1.77,5.71,0.77,-0.18,-0.31,-0.53,1055.93,0,0,154.64,-75.8698816,39.0831584,1055
1931.04,2,7.16,-1.17,-2.98,6.4,0.79,-0.14,-0.32,-0.51,1055.21,0,0,154.64,-75.8698816,39.0831584,1055
1931.15,2,9.97,-4.79,-1.72,8.57,0.81,-0.08,-0.31,-0.49,1054.48,0,0,154.64,-75.8698816,39.0831584,1055
1931.25,2,13.69,-2.31,0.54,13.48,0.82,-0.02,-0.3,-0.48,1053.38,0,0,154.64,-75.8698816,39.0831584,1055
1931.36,2,12.15,-1.82,-0.33,12.01,0.83,0.02,-0.29,-0.48,1050.78,0,0,154.64,-75.8698816,39.0831584,1055
1931.46,2,12.8,-3.88,-0.65,12.18,0.83,0.03,-0.29,-0.47,1051.77,0,0,154.64,-75.8698816,39.0831584,1055
1931.68,2,11.58,4.35,1.52,10.62,0.83,-0.04,-0.29,-0.47,1043.74,0,0,151.8,-75.869792,39.083024,1022.51
1931.79,2,9.1,5.01,2.59,7.14,0.83,-0.09,-0.29,-0.47,1040.03,0,0,151.8,-75.869792,39.083024,1022.51
1931.94,2,6.45,0.45,-0.5,6.42,0.84,-0.17,-0.26,-0.46,1028.78,0,0,151.8,-75.869792,39.083024,1022.51
1932.04,2,6.55,-1.2,-0.69,6.4,0.84,-0.21,-0.22,-0.45,1027.05,0,0,151.8,-75.869792,39.083024,1022.51
1932.15,2,10.07,-2.47,-1.67,9.62,0.84,-0.24,-0.19,-0.44,1021.26,0,0,151.8,-75.869792,39.083024,1022.51
1932.26,2,10.75,0.98,1.67,10.57,0.85,-0.25,-0.16,-0.44,1020.28,0,0,151.8,-75.869792,39.083024,1022.51
1932.36,2,11.16,1.31,1.89,10.92,0.85,-0.25,-0.15,-0.45,1021.18,0,0,151.8,-75.869792,39.083024,1022.51
1932.47,2,13.16,-5.09,-0.95,12.11,0.84,-0.23,-0.16,-0.46,1015.66,0,0,151.8,-75.869792,39.083024,1022.51
1932.69,2,8.67,-0.91,0.83,8.59,0.83,-0.18,-0.23,-0.48,1012.35,0,0,149.84,-75.8697152,39.0829152,995.44
1932.79,2,7.11,1.06,-1.02,6.96,0.82,-0.15,-0.27,-0.48,1005.92,0,0,149.84,-75.8697152,39.0829152,995.44
1932.9,2,7.25,-1.04,-0.7,7.14,0.81,-0.09,-0.3,-0.49,1003.11,0,0,149.84,-75.8697152,39.0829152,995.44
1933.01,2,7.96,-3.44,-1.54,7.01,0.8,-0.03,-0.33,-0.49,1001.16,0,0,149.84,-75.8697152,39.0829152,995.44
1933.12,2,10.14,-1.03,0.39,10.08,0.79,0.02,-0.35,-0.5,1001.61,0,0,149.84,-75.8697152,39.0829152,995.44
1933.22,2,8.66,1.56,-0.34,8.51,0.78,0.06,-0.36,-0.51,994.91,0,0,149.84,-75.8697152,39.0829152,995.44
1933.33,2,13.09,3.66,0.57,12.55,0.77,0.07,-0.36,-0.52,994.29,0,0,149.84,-75.8697152,39.0829152,995.44
1933.43,2,11.23,0.35,0.34,11.22,0.78,0.05,-0.34,-0.52,993.83,0,0,149.84,-75.8697152,39.0829152,995.44
1933.54,2,11.12,-6.72,-2.43,8.51,0.8,0,-0.31,-0.52,993.34,0,0,149.84,-75.8697152,39.0829152,995.44
1933.66,2,12.01,0.49,1.64,11.89,0.81,-0.07,-0.27,-0.51,988.49,0,0,147.91,-75.8696256,39.0828032,968.11
1933.77,2,8.34,-1.02,0.93,8.23,0.82,-0.16,-0.24,-0.5,980.6,0,0,147.91,-75.8696256,39.0828032,968.11
1933.87,2,8.45,-0.27,0.96,8.39,0.81,-0.23,-0.22,-0.48,971.92,0,0,147.91,-75.8696256,39.0828032,968.11
1933.98,2,7.96,-2.25,-2.13,7.33,0.81,-0.29,-0.21,-0.47,967.34,0,0,147.91,-75.8696256,39.0828032,968.11
1934.08,2,6.83,-2.63,-4.39,4.53,0.8,-0.33,-0.2,-0.46,962.56,0,0,147.91,-75.8696256,39.0828032,968.11
1934.19,2,9.55,-3.05,-3.31,8.42,0.8,-0.33,-0.2,-0.46,962.98,0,0,147.91,-75.8696256,39.0828032,968.11
1934.3,2,10.29,-1.8,-0.39,10.13,0.81,-0.29,-0.2,-0.46,962.66,0,0,147.91,-75.8696256,39.0828032,968.11
1934.4,2,7.51,-1.48,-0.52,7.35,0.82,-0.23,-0.2,-0.48,961.17,0,0,147.91,-75.8696256,39.0828032,968.11
1934.51,2,10.61,-3.9,-2.02,9.65,0.83,-0.16,-0.21,-0.49,961.14,0,0,147.91,-75.8696256,39.0828032,968.11
1934.62,2,10.64,-1.68,0.13,10.5,0.83,-0.08,-0.24,-0.5,963.84,0,0,147.91,-75.8696256,39.0828032,968.11
1934.73,2,11.8,-3.13,-0.75,11.36,0.82,-0.01,-0.26,-0.5,965.55,0,0,148.34,-75.8695424,39.0826944,941.52
1934.83,2,9.84,-0.96,-0.24,9.79,0.81,0.02,-0.3,-0.5,964.99,0,0,148.34,-75.8695424,39.0826944,941.52
1934.94,2,10.7,2.52,0.28,10.39,0.8,0.04,-0.33,-0.51,957.8,0,0,148.34,-75.8695424,39.0826944,941.52
1935.04,2,7.61,1.02,-0.78,7.51,0.79,0.03,-0.34,-0.51,951.73,0,0,148.34,-75.8695424,39.0826944,941.52
1935.15,2,6.01,-1.14,-1.31,5.75,0.8,0.01,-0.33,-0.5,948.96,0,0,148.34,-75.8695424,39.0826944,941.52
1935.25,2,7.06,-0.44,-0.19,7.05,0.82,-0.02,-0.31,-0.49,941.13,0,0,148.34,-75.8695424,39.0826944,941.52
1935.36,2,9.57,-4.78,-0.89,8.25,0.83,-0.06,-0.28,-0.48,938.02,0,0,148.34,-75.8695424,39.0826944,941.52
1935.47,2,10.78,-4.77,-0.44,9.65,0.84,-0.11,-0.26,-0.47,940.17,0,0,148.34,-75.8695424,39.0826944,941.52
1935.58,2,12.01,-4.31,-0.75,11.19,0.84,-0.16,-0.24,-0.46,934.68,0,0,148.34,-75.8695424,39.0826944,941.52
1935.69,2,8.1,-2.3,-1.25,7.67,0.83,-0.21,-0.23,-0.46,925.98,0,0,148.34,-75.8695424,39.0826944,941.52
1935.85,2,9.29,-3.43,-1.78,8.44,0.82,-0.24,-0.22,-0.46,921.49,0,0,145.56,-75.8694336,39.0825664,910.32
1935.96,2,7.73,-1.5,-0.37,7.57,0.82,-0.24,-0.22,-0.47,920.57,0,0,145.56,-75.8694336,39.0825664,910.32
1936.07,2,8.45,-3.22,-2.97,7.22,0.82,-0.21,-0.22,-0.48,918.01,0,0,145.56,-75.8694336,39.0825664,910.32
1936.17,2,7.02,-1.5,-1.63,6.66,0.83,-0.17,-0.22,-0.49,917.77,0,0,145.56,-75.8694336,39.0825664,910.32
1936.28,2,11.3,-5.01,-1.48,10.02,0.83,-0.11,-0.2,-0.51,917.41,0,0,145.56,-75.8694336,39.0825664,910.32
1936.39,2,12.29,-1.27,0.83,12.2,0.82,-0.05,-0.2,-0.53,925.97,0,0,145.56,-75.8694336,39.0825664,910.32
1936.49,2,12.3,-1.86,0.43,12.15,0.81,-0.02,-0.21,-0.55,926.47,0,0,145.56,-75.8694336,39.0825664,910.32
1936.6,2,13.59,-2.8,0.88,13.27,0.79,0,-0.24,-0.56,923.96,0,0,145.56,-75.8694336,39.0825664,910.32
1936.71,2,10.64,-1.86,1.55,10.36,0.77,-0.02,-0.27,-0.57,917.02,0,0,145.56,-75.8694336,39.0825664,910.32
1936.87,2,6.26,1.68,0.3,6.03,0.73,-0.08,-0.32,-0.6,902.95,0,0,144.84,-75.8693376,39.0824608,883.92
1936.98,2,4.15,-0.09,-2.52,3.3,0.72,-0.12,-0.32,-0.6,891,0,0,144.84,-75.8693376,39.0824608,883.92
1937.09,2,4.66,-0.94,-3.38,3.06,0.72,-0.15,-0.3,-0.61,890.91,0,0,144.84,-75.8693376,39.0824608,883.92
1937.2,2,5.69,0.76,-0.66,5.6,0.74,-0.16,-0.24,-0.61,894.48,0,0,144.84,-75.8693376,39.0824608,883.92
1937.3,2,9.74,-2.77,1.18,9.27,0.76,-0.15,-0.18,-0.6,893.06,0,0,144.84,-75.8693376,39.0824608,883.92
1937.41,2,14.82,-3.13,1.48,14.41,0.79,-0.16,-0.11,-0.58,896.06,0,0,144.84,-75.8693376,39.0824608,883.92
1937.51,2,12.99,-2.51,-0.67,12.73,0.82,-0.17,-0.07,-0.55,890.57,0,0,144.84,-75.8693376,39.0824608,883.92
1937.62,2,15.75,-1.18,1.65,15.61,0.83,-0.19,-0.07,-0.52,891.35,0,0,144.84,-75.8693376,39.0824608,883.92
1937.72,2,12.99,-2.97,2.09,12.48,0.84,-0.22,-0.11,-0.49,883.54,0,0,144.84,-75.8693376,39.0824608,883.92
1937.84,2,7.32,-3.66,0.36,6.34,0.84,-0.24,-0.19,-0.45,881.06,0,0,143.5,-75.8692416,39.0823584,856.61
1937.95,2,6.71,-3.93,-4.89,2.4,0.83,-0.23,-0.27,-0.42,859.39,0,0,143.5,-75.8692416,39.0823584,856.61
1938.06,2,4.26,-1.36,-2.54,3.14,0.83,-0.19,-0.32,-0.41,860.8,0,0,143.5,-75.8692416,39.0823584,856.61
1938.16,2,3.82,-2.15,-2.04,2.41,0.83,-0.11,-0.36,-0.42,857.74,0,0,143.5,-75.8692416,39.0823584,856.61
1938.27,2,5.72,-4.63,-0.44,3.33,0.82,-0.01,-0.38,-0.44,854.96,0,0,143.5,-75.8692416,39.0823584,856.61
1938.37,2,18.08,-13.75,2.59,11.46,0.78,0.09,-0.4,-0.48,851.58,0,0,143.5,-75.8692416,39.0823584,856.61
1938.48,2,12.21,0.74,4.99,11.12,0.7,0.17,-0.42,-0.55,844.8,0,0,143.5,-75.8692416,39.0823584,856.61
1938.59,2,15.92,1.57,2.83,15.58,0.64,0.19,-0.43,-0.61,841.86,0,0,143.5,-75.8692416,39.0823584,856.61
1938.69,2,14.56,3.67,0.78,14.07,0.6,0.14,-0.41,-0.67,843.31,0,0,143.5,-75.8692416,39.0823584,856.61
1938.8,2,12.45,6.85,-0.99,10.35,0.6,0.04,-0.37,-0.71,844.03,0,0,143.5,-75.8692416,39.0823584,856.61
1938.91,2,13.92,11.44,-2.94,7.36,0.6,-0.09,-0.29,-0.74,842.87,0,0,149.46,-75.869152,39.0822528,828.91
1939.02,2,5.47,4.03,-1.27,3.47,0.61,-0.23,-0.19,-0.73,832.47,0,0,149.46,-75.869152,39.0822528,828.91
1939.12,2,4.37,1.53,1.38,3.86,0.62,-0.36,-0.06,-0.69,823.87,0,0,149.46,-75.869152,39.0822528,828.91
1939.23,2,4.23,-1.86,2.38,2.97,0.63,-0.47,0.05,-0.62,822.8,0,0,149.46,-75.869152,39.0822528,828.91
1939.33,2,11.5,-3.36,3,10.58,0.63,-0.57,0.13,-0.51,817.23,0,0,149.46,-75.869152,39.0822528,828.91
1939.44,2,16.52,-8.09,-3.43,13.99,0.63,-0.62,0.17,-0.42,812.07,0,0,149.46,-75.869152,39.0822528,828.91
1939.55,2,18.23,-7.38,-4.92,15.93,0.63,-0.65,0.19,-0.38,812.66,0,0,149.46,-75.869152,39.0822528,828.91
1939.65,2,15.5,-5.97,-2.09,14.15,0.63,-0.64,0.19,-0.39,812.17,0,0,149.46,-75.869152,39.0822528,828.91
1939.76,2,12.28,-3.87,1.93,11.49,0.62,-0.61,0.16,-0.46,810.54,0,0,149.46,-75.869152,39.0822528,828.91
1939.87,2,8.16,-2.06,3.07,7.27,0.62,-0.54,0.09,-0.56,805.8,0,0,149.46,-75.869152,39.0822528,828.91
1940.15,2,8.77,5.64,0.96,6.64,0.67,-0.29,-0.15,-0.66,800.69,0,0,148.51,-75.8690368,39.082128,795.55
1940.25,2,7.34,3.25,0.43,6.57,0.72,-0.17,-0.2,-0.64,802.85,0,0,148.51,-75.8690368,39.082128,795.55
1940.36,2,9.99,-1.83,1.71,9.67,0.76,-0.03,-0.25,-0.6,809.81,0,0,148.51,-75.8690368,39.082128,795.55
1940.47,2,14.23,-4.55,-0.55,13.47,0.77,0.1,-0.28,-0.57,803.74,0,0,148.51,-75.8690368,39.082128,795.55
1940.58,2,14.37,-3.21,-0.32,14,0.75,0.19,-0.32,-0.55,799.02,0,0,148.51,-75.8690368,39.082128,795.55
1940.68,2,13.01,-5.65,-0.29,11.72,0.72,0.23,-0.37,-0.55,789.03,0,0,148.51,-75.8690368,39.082128,795.55
1940.79,2,8.81,-1.95,-0.59,8.57,0.69,0.22,-0.42,-0.55,786.92,0,0,148.51,-75.8690368,39.082128,795.55
1940.89,2,5.6,-0.04,-0.73,5.55,0.67,0.18,-0.46,-0.56,783.01,0,0,148.51,-75.8690368,39.082128,795.55
1941.06,2,3.63,1.87,-1.91,2.46,0.65,0.12,-0.46,-0.6,773.96,0,0,148.7,-75.8689472,39.0820288,766.58
1941.17,2,5.1,-0.11,0.07,5.1,0.65,0.1,-0.41,-0.63,772.08,0,0,148.7,-75.8689472,39.0820288,766.58
1941.28,2,8.74,1.32,0.27,8.64,0.67,0.08,-0.33,-0.66,776.94,0,0,148.7,-75.8689472,39.0820288,766.58
1941.38,2,11.81,-2.07,0.02,11.63,0.69,0.05,-0.24,-0.68,783.97,0,0,148.7,-75.8689472,39.0820288,766.58
1941.49,2,14.3,-3.63,0.82,13.81,0.72,-0.02,-0.15,-0.68,783.53,0,0,148.7,-75.8689472,39.0820288,766.58
1941.59,2,13.95,-1.21,1.77,13.79,0.72,-0.12,-0.09,-0.68,786.9,0,0,148.7,-75.8689472,39.0820288,766.58
1941.7,2,10.78,-0.04,2.1,10.57,0.71,-0.23,-0.05,-0.67,768.41,0,0,148.7,-75.8689472,39.0820288,766.58
1941.81,2,7.46,-2.21,2.13,6.8,0.67,-0.36,-0.03,-0.64,760.3,0,0,148.7,-75.8689472,39.0820288,766.58
1941.91,2,4.36,-2.56,-3.37,1.06,0.64,-0.46,-0.03,-0.62,741.55,0,0,148.7,-75.8689472,39.0820288,766.58
1942.08,2,4.76,-2.09,-1.38,4.04,0.64,-0.52,0.01,-0.57,736.21,0,0,146.52,-75.8688576,39.0819264,736.9
1942.19,2,6.58,-3.76,-0.88,5.33,0.67,-0.51,0.05,-0.54,733.56,0,0,146.52,-75.8688576,39.0819264,736.9
1942.3,2,15.43,-4.01,1.96,14.77,0.71,-0.47,0.09,-0.51,731.96,0,0,146.52,-75.8688576,39.0819264,736.9
1942.4,2,17.98,-0.93,1.8,17.87,0.76,-0.4,0.1,-0.51,732.5,0,0,146.52,-75.8688576,39.0819264,736.9
1942.51,2,16.92,-3.45,0.82,16.54,0.78,-0.33,0.07,-0.53,733.94,0,0,146.52,-75.8688576,39.0819264,736.9
1942.61,2,17.77,-2.16,3.15,17.35,0.79,-0.24,-0.03,-0.56,737.33,0,0,146.52,-75.8688576,39.0819264,736.9
1942.72,2,11.56,-4.95,3.69,9.77,0.79,-0.16,-0.18,-0.57,742.32,0,0,146.52,-75.8688576,39.0819264,736.9
1942.82,2,3.79,-2.41,1.12,2.71,0.77,-0.08,-0.34,-0.54,741.69,0,0,146.52,-75.8688576,39.0819264,736.9
1942.93,2,7.5,-5.19,-5.32,-1.03,0.73,0,-0.48,-0.48,709.69,0,0,146.52,-75.8688576,39.0819264,736.9
1943.05,2,11.54,-11.34,-2.15,-0.25,0.66,0.12,-0.6,-0.44,702.01,0,0,144,-75.8687808,39.0818272,707.23
1943.16,2,3.12,1.31,2.45,1.41,0.56,0.22,-0.67,-0.44,696.77,0,0,144,-75.8687808,39.0818272,707.23
1943.26,2,16.45,9.59,0.07,13.37,0.44,0.31,-0.71,-0.45,692.84,0,0,144,-75.8687808,39.0818272,707.23
1943.37,2,19.66,-0.33,2.38,19.52,0.38,0.38,-0.72,-0.45,692.5,0,0,144,-75.8687808,39.0818272,707.23
1943.48,2,21.23,-1,2.23,21.09,0.35,0.42,-0.74,-0.4,693.21,0,0,144,-75.8687808,39.0818272,707.23
1943.59,2,19.92,4.32,5.16,18.75,0.38,0.43,-0.76,-0.31,695.17,0,0,144,-75.8687808,39.0818272,707.23
1943.69,2,9.19,2.46,4.52,7.61,0.44,0.42,-0.77,-0.21,694.31,0,0,144,-75.8687808,39.0818272,707.23
1943.8,2,3.18,0.07,-3.05,-0.91,0.52,0.41,-0.74,-0.11,678.81,0,0,144,-75.8687808,39.0818272,707.23
1943.91,2,9.56,-8.52,-4.15,-1.24,0.59,0.42,-0.69,-0.07,672.82,0,0,144,-75.8687808,39.0818272,707.23
1944.01,2,13.55,-11.89,-6.26,1.73,0.62,0.44,-0.64,-0.09,671.57,0,0,144,-75.8687808,39.0818272,707.23
1944.15,2,9.78,-6.17,2.37,7.21,0.64,0.45,-0.58,-0.22,666.75,0,0,145.49,-75.8687104,39.0817408,677.62
1944.26,2,17.24,-2.3,5.05,16.32,0.65,0.42,-0.53,-0.34,662.53,0,0,145.49,-75.8687104,39.0817408,677.62
1944.36,2,21.87,-1.25,2.47,21.69,0.68,0.34,-0.46,-0.46,662.06,0,0,145.49,-75.8687104,39.0817408,677.62
1944.47,2,17.42,-1.34,2.01,17.26,0.71,0.17,-0.37,-0.57,666.11,0,0,145.49,-75.8687104,39.0817408,677.62
1944.57,2,13.42,3.12,2.55,12.81,0.72,-0.04,-0.27,-0.64,681.53,0,0,145.49,-75.8687104,39.0817408,677.62
1944.68,2,5.91,3.31,-0.21,4.89,0.65,-0.29,-0.15,-0.69,668.69,0,0,145.49,-75.8687104,39.0817408,677.62
1944.79,2,7.22,4.79,-4.21,3.37,0.52,-0.5,0,-0.69,652.18,0,0,145.49,-75.8687104,39.0817408,677.62
1944.89,2,5.79,2.75,-4.37,2.63,0.4,-0.62,0.15,-0.65,644.09,0,0,145.49,-75.8687104,39.0817408,677.62
1945,2,5.42,3.55,-0.96,3.98,0.3,-0.72,0.3,-0.55,642.4,0,0,145.49,-75.8687104,39.0817408,677.62
1945.11,2,10.72,0.59,3.78,10.01,0.21,-0.79,0.41,-0.41,643.88,0,0,145.49,-75.8687104,39.0817408,677.62
1945.28,2,22.43,-8.84,1.46,20.57,0.09,-0.83,0.5,-0.25,648.62,0,0,144.73,-75.8686336,39.0816384,641.74
1945.38,2,20.52,-5.17,1.94,19.77,-0.01,-0.8,0.56,-0.2,651.62,0,0,144.73,-75.8686336,39.0816384,641.74
1945.49,2,12.94,-2.82,3.92,12.01,-0.11,-0.75,0.63,-0.2,656.38,0,0,144.73,-75.8686336,39.0816384,641.74
1945.6,2,8.07,2.56,2.87,7.09,-0.2,-0.67,0.68,-0.21,641.64,0,0,144.73,-75.8686336,39.0816384,641.74
1945.71,2,8.76,6.84,-3.88,3.86,-0.29,-0.59,0.73,-0.2,627.37,0,0,144.73,-75.8686336,39.0816384,641.74
1945.81,2,5.92,1.11,-1.17,5.7,-0.36,-0.53,0.76,-0.15,626.92,0,0,144.73,-75.8686336,39.0816384,641.74
1945.92,2,8.99,5.28,-1.77,7.06,-0.41,-0.49,0.77,-0.08,620.06,0,0,144.73,-75.8686336,39.0816384,641.74
1946.03,2,9.33,1.78,0.26,9.15,-0.44,-0.46,0.77,0.01,612.26,0,0,144.73,-75.8686336,39.0816384,641.74
1946.15,2,17.03,10.03,1.77,13.65,-0.5,-0.42,0.74,0.15,609.49,0,0,144.73,-75.8686336,39.0816384,641.74
1946.27,2,14.18,1.19,2.71,13.87,-0.57,-0.37,0.68,0.27,600.91,0,0,138.6,-75.8685568,39.081552,611.44
1946.37,2,13.34,0.18,2.17,13.16,-0.64,-0.31,0.61,0.34,595.02,0,0,138.6,-75.8685568,39.081552,611.44
1946.48,2,12.8,-5.43,2.16,11.38,-0.72,-0.2,0.53,0.4,595.04,0,0,138.6,-75.8685568,39.081552,611.44
1946.58,2,12.11,-6.81,-0.87,9.97,-0.77,-0.04,0.45,0.45,594.86,0,0,138.6,-75.8685568,39.081552,611.44
1946.69,2,11.39,-8.33,-4,6.66,-0.77,0.13,0.38,0.5,598.53,0,0,138.6,-75.8685568,39.081552,611.44
1946.8,2,8.1,-4.1,-3.16,6.24,-0.72,0.28,0.31,0.56,599.14,0,0,138.6,-75.8685568,39.081552,611.44
1946.9,2,9.39,-6.26,-2.09,6.68,-0.64,0.38,0.21,0.63,587.13,0,0,138.6,-75.8685568,39.081552,611.44
1947.01,2,8.15,-3.17,0.72,7.47,-0.56,0.42,0.11,0.7,582.47,0,0,138.6,-75.8685568,39.081552,611.44
1947.12,2,9.36,4.47,0.7,8.2,-0.49,0.43,-0.03,0.76,580.58,0,0,138.6,-75.8685568,39.081552,611.44
1947.23,2,14.98,6.77,0.61,13.35,-0.44,0.44,-0.16,0.77,574.25,0,0,138.6,-75.8685568,39.081552,611.44
1947.45,2,19.96,3.06,2.27,19.59,-0.43,0.49,-0.26,0.71,565.97,0,0,136.65,-75.8684544,39.0814528,576.65
1947.55,2,16.87,-0.86,2.21,16.71,-0.47,0.53,-0.21,0.68,564.79,0,0,136.65,-75.8684544,39.0814528,576.65
1947.66,2,12.47,-3.81,0.97,11.84,-0.52,0.53,-0.1,0.66,560.82,0,0,136.65,-75.8684544,39.0814528,576.65
1947.77,2,12.09,-6.61,-2.67,9.77,-0.58,0.49,0.01,0.65,558.76,0,0,136.65,-75.8684544,39.0814528,576.65
1947.87,2,8.46,-4.42,-3.09,6.52,-0.65,0.39,0.15,0.63,556.27,0,0,136.65,-75.8684544,39.0814528,576.65
1947.98,2,6.89,0.74,-2.9,6.2,-0.72,0.25,0.28,0.58,555.94,0,0,136.65,-75.8684544,39.0814528,576.65
1948.09,2,9.3,-4.17,-3.93,7.32,-0.76,0.09,0.37,0.53,559.42,0,0,136.65,-75.8684544,39.0814528,576.65
